,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Monodnaviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Monodnaviria,gene_countsUnclassified
2430,K16139,,,0.6920000000000002,,,,,,21.1361,,,
2431,K16146,,,0.746,,,,,,15.6828,,,
2432,K16147,,,0.6623882567533577,,,,,,158.68710000000004,,,
2433,K16149,,,0.7255231248847146,,,,,,43.5952,,,
2434,K16150,,,0.711,,,,,,5.5725,,,
2435,K16163,,,0.7588747889916031,,,,,,12.2549,,,
2436,K16165,,,0.684,,,,,,34.1408,,,
2437,K16168,,,0.644,,,,,,4.6011,,,
2438,K16203,,,0.693240621208983,,,,,,45.249300000000005,,,
2439,K16238,,,0.6920000000000001,,,,,,11.0379,,,
2440,K16254,,,0.607,,,,,,7.2006,,,
2441,K16264,,0.55,0.6774163473763609,,,,,11.9549,28.3341,,,
2442,K16291,,,0.557,,,,,,2.8501,,,
2443,K16303,,,0.5670000000000001,,,,,,4.2155,,,
2444,K16306,,0.573,,,,,,13.0825,,,,
2445,K16515,,,0.71,,,,,,5.8542,,,
2446,K16639,,,0.78,,,,,,14.6028,,,
2447,K16645,,,,,,0.622,,,,,,2.5229
2448,K16648,,,0.7420109374822811,,,0.7759999999999999,,,26.5793,,,7.7313
2449,K16650,,,0.6685111114261205,,,,,,4.6289,,,
2450,K16652,,,0.7421389402355322,,,,,,22.2574,,,
2451,K16841,,,0.6341116191950552,,,,,,93.29769999999998,,,
2452,K16842,,,0.6194389979804377,,,,,,79.4002,,,
2453,K16845,,,0.599,,,,,,4.0434,,,
2454,K16868,,0.433,0.6328422363952632,,,,,11.9488,15.746500000000001,,,
2455,K16869,,,0.7417305052441089,,,,,,24.136499999999998,,,
2456,K16870,,,0.7218674630035541,,,,,,47.2031,,,
2457,K16874,,0.551,0.7170000000000001,,,,,12.2241,5.0389,,,
2458,K16923,,,0.6729999999999999,,,,,,2.6261,,,
2459,K16925,,,,,,0.6390215954801577,,,,,,9.8799
2460,K16927,,,0.7383924779009297,,,,,,80.1441,,,
2461,K16937,,,0.7040000000000001,,,0.61,,,11.4415,,,8.7789
2462,K17103,,,0.5753987625930592,,,,,,30.427300000000002,,,
2463,K17104,,0.527,,,,,,12.8779,,,,
2464,K17218,,0.49738087987747415,,,,,,17.854300000000002,,,,
2465,K17222,,,0.6562301055525254,,,,,,10.0497,,,
2466,K17223,,,0.6522593555970817,,,,,,10.256799999999998,,,
2467,K17225,,,0.6629999999999999,,,,,,6.9487,,,
2468,K17226,,,0.6731026189674014,,,,,,11.4409,,,
2469,K17227,,,0.5926615939183029,,,,,,21.1112,,,
2470,K17229,,,0.6438058506598523,,,,,,9.590300000000001,,,
2471,K17230,,,0.6577085539248085,,,0.623,,,5.969799999999999,,,3.0733
2472,K17231,,,0.6976968200103795,,,,,,46.7411,,,
2473,K17247,,,0.6732717375957821,,,,,,22.9861,,,
2474,K17285,,,0.68358908312924,,,,,,161.1326,,,
2475,K17290,,,0.6709999999999999,,,,,,1.9295,,,
2476,K17311,,,0.623,,,,,,7.6977,,,
2477,K17313,,,0.5760000000000001,,,,,,10.4179,,,
2478,K17316,,,0.633,,,,,,4.5027,,,
2479,K17317,,,0.647,,,,,,7.5231,,,
2480,K17329,,,0.6779999999999999,,,,,,14.0638,,,
2481,K17330,,,0.69,,,,,,9.9185,,,
2482,K17331,,,0.645,,,,,,11.433,,,
2483,K17662,,,0.6970000000000001,,,,,,5.2399,,,
2484,K17686,,0.48,,,,,,13.9993,,,,
2485,K17713,,,0.6956065113192887,,,,,,17.847299999999997,,,
2486,K17724,,,0.6499002075373018,,,,,,28.8365,,,
2487,K17725,,,0.5946188983241767,,,,,,7.4809,,,
2488,K17734,,,0.768,,,,,,7.6264,,,
2489,K17735,,,0.6679999999999999,,,,,,4.5745,,,
2490,K17752,,0.664,0.6697029721000776,,,,,26.3474,32.237899999999996,,,
2491,K17762,,,0.6665322629596155,,,,,,46.1262,,,
2492,K17763,,,0.6674862260577766,,,,,,82.2491,,,
2493,K17810,,,0.6959323296602283,,,,,,27.2838,,,
2494,K17828,,,0.7090000000000001,,,,,,5.5171,,,
2495,K17830,,0.5405836000263209,,,,,,24.447000000000003,,,,
2496,K17836,,,0.6759726607896357,,,,,,18.075,,,
2497,K17840,,,0.7212548023710014,,,,,,38.8956,,,
2498,K17865,,,0.6777390176794934,,,,,,10.6636,,,
2499,K17883,,0.537,,,,,,12.3605,,,,
2500,K17884,,0.541,,,,,,12.1163,,,,
2501,K17892,,,0.5581150691835975,,,,,,12.1974,,,
2502,K17947,,,0.7596786885532131,,,,,,58.6274,,,
2503,K18009,,,0.607,,,,,,10.8115,,,
2504,K18013,,,0.6796330985892658,,,,,,68.8957,,,
2505,K18029,,,0.6942635780452238,,,,,,10.5761,,,
2506,K18058,,,0.7240000000000001,,,,,,4.7725,,,
2507,K18106,,,0.607,,,,,,2.6696,,,
2508,K18162,,,0.7040000000000001,,,,,,5.5708,,,
2509,K18189,,,0.6931608385169005,,,,,,232.81079999999997,,,
2510,K18197,,,0.684,,,,,,2.6498,,,
2511,K18199,,0.778,0.7077217192445528,,,,,11.2261,130.811,,,
2512,K18226,,,0.6572626708960473,,,,,,18.832,,,
2513,K18235,,,0.6918509773694944,,,0.43800000000000006,,,82.37950000000001,,,4.0067
2514,K18285,,0.551,,,,,,12.337,,,,
2515,K18290,,,0.6605826396608472,,,,,,72.30779999999999,,,
2516,K18294,,,0.7325360934633856,,,0.6930000000000001,,,38.272600000000004,,,14.4799
2517,K18301,,,0.7220462839873935,,,,,,15.5244,,,
2518,K18320,,,0.512,,,,,,10.3267,,,
2519,K18335,,,0.6234614978112595,,,,,,18.0078,,,
2520,K18336,,,0.752,,,,,,10.4093,,,
2521,K18346,,,0.7096657549863525,,,,,,42.8959,,,
2522,K18351,,,0.648,,,,,,43.9676,,,
2523,K18353,,,0.6990000000000001,,,,,,7.1618,,,
2524,K18372,,,0.6458054592138757,,,,,,29.0504,,,
2525,K18446,,,0.6937534945533315,,,,,,35.1702,,,
2526,K18455,,,0.728,,,,,,15.9671,,,
2527,K18475,,,0.727,,,,,,3.8234,,,
2528,K18476,,,0.7212838055125488,,,,,,448.30889999999994,,,
2529,K18480,,,0.677,,,,,,4.2275,,,
2530,K18481,,,,,,0.605,,,,,,2.0452
2531,K18482,,,0.616,,,,,,9.5518,,,
2532,K18532,,0.4825489101067936,,,,,,16.773400000000002,,,,
2533,K18546,,,0.7659999999999999,,,,,,9.5083,,,
2534,K18581,,,0.6720657012809262,,,0.6759999999999999,,,8.7255,,,2.5601
2535,K18588,,,0.6278403032019267,,,0.556,,,8.2942,,,2.0339
2536,K18594,,0.542,,,,,,12.2884,,,,
2537,K18601,,0.537,,,,,,12.145,,,,
2538,K18602,,0.524,,,,,,13.6785,,,,
2539,K18603,,0.539,,,,,,13.1226,,,,
2540,K18605,,0.544,,,,,,13.1226,,,,
2541,K18649,,,0.6849999999999999,,,,,,3.4392,,,
2542,K18672,,,0.6244310200761479,,,0.6633967667133586,,,32.066199999999995,,,8.9209
2543,K18676,,,0.8049999999999999,,,,,,10.3362,,,
2544,K18682,,,0.6879758036744922,,,,,,331.15999999999997,,,
2545,K18688,,,0.6859999999999999,,,,,,11.6832,,,
2546,K18691,,,0.632,,,,,,3.4613,,,
2547,K18700,,0.6015104336322853,0.7265964741637239,,,0.6553408415265954,,31.273900000000005,57.3351,,,20.1209
2548,K18707,,,0.745,,,,,,25.5734,,,
2549,K18779,,0.557,,,,,,14.5139,,,,
2550,K18802,,,0.6811055945861098,,,,,,161.7639,,,
2551,K18814,,,0.67,,,,,,7.3873,,,
2552,K18816,,,0.59,,,,,,3.9769,,,
2553,K18827,,,0.6497141744779684,,,,,,35.7448,,,
2554,K18828,,,0.676996678695639,,,,,,19.6998,,,
2555,K18829,,,0.622,,,,,,3.0133,,,
2556,K18831,,,0.5665564293472429,,,,,,13.5596,,,
2557,K18843,,0.4482221607485183,0.6454574124255295,,,0.7387073145465258,,9.5662,89.74260000000001,,,20.7628
2558,K18844,,,0.7628886343306329,,,,,,16.3769,,,
2559,K18851,,,0.7190000000000001,,,,,,6.6,,,
2560,K18853,,,0.624,,,,,,4.1958,,,
2561,K18882,,0.5188021663991014,,,,,,13.889999999999999,,,,
2562,K18897,,,0.6770830709123895,,,,,,18.4395,,,
2563,K18905,,,0.659,,,,,,3.6446,,,
2564,K18910,,,0.6795450302258038,,,,,,40.394999999999996,,,
2565,K18911,,,0.6040723103118975,,,,,,36.2852,,,
2566,K18912,,0.49,,,,,,11.8435,,,,
2567,K18917,,,0.5930313480400836,,,,,,16.7436,,,
2568,K18918,,,0.6988682189035386,,,,,,14.060500000000001,,,
2569,K18928,,,0.726,,,,,,14.8557,,,
2570,K18930,,,0.696,,,,,,3.3886,,,
2571,K18939,,,0.6990000000000001,,,,,,9.0263,,,
2572,K18954,,,0.721,,,,,,10.6934,,,
2573,K18955,,,0.7152572972864776,,,,,,174.89790000000002,,,
2574,K18958,,,0.7300803457723465,,,,,,40.7682,,,
2575,K18979,,,0.6988550332945882,,,,,,82.0745,,,
2576,K18981,,,0.6945238148896027,,,,,,17.9666,,,
2577,K18983,,,0.6174958637790577,,,,,,16.9265,,,
2578,K18988,,,0.7278548108363563,,,,,,15.0138,,,
2579,K18997,,,0.6922734739291861,,,,,,24.6812,,,
2580,K19046,,,0.728,,,,,,4.2353,,,
2581,K19055,,,0.6763466787032287,,,0.706,,,33.828500000000005,,,5.1151
2582,K19058,,,0.67,,,,,,2.4354,,,
2583,K19092,,,0.563020672096839,,,,,,19.2962,,,
2584,K19113,,,0.637328329189775,,,,,,6.2748,,,
2585,K19120,,,0.541,,,,,,2.3897,,,
2586,K19124,,,0.6729999999999999,,,,,,2.4416,,,
2587,K19126,,,0.7140000000000001,,,,,,1.9853,,,
2588,K19147,,,0.222,,,,,,1.6328,,,
2589,K19156,,,0.6135799383329704,,,0.601,,,10.675699999999999,,,5.6803
2590,K19158,,,0.5026288265864504,,,,,,18.2292,,,
2591,K19159,,,0.6132438582607472,,,,,,25.2666,,,
2592,K19163,,,,,,0.6409999999999999,,,,,,2.6836
2593,K19165,,,0.6859999999999999,,,,,,3.9207,,,
2594,K19166,,,0.5221854539583403,,,,,,18.9678,,,
2595,K19169,,,0.507428226340015,,,,,,7.5403,,,
2596,K19200,,,0.7415225364059108,,,,,,29.153100000000002,,,
2597,K19221,,0.522,0.6929225890360139,,,,,12.7947,66.5059,,,
2598,K19222,,,0.7108210809264419,,,0.7439624956961992,,,103.72840000000001,,,33.1237
2599,K19225,,,0.7125427547291179,,,,,,45.8581,,,
2600,K19244,,,0.731,,,,,,5.478,,,
2601,K19267,,0.384,0.6978056569249077,0.491,,0.645,,6.1574,163.45700000000005,16.1713,,7.0593
2602,K19270,,,0.784,,,,,,9.8906,,,
2603,K19294,,,0.616272457067214,,,,,,9.6645,,,
2604,K19302,,0.5601394001402119,0.725181441048317,,,0.698,,16.540300000000002,95.0331,,,5.8288
2605,K19311,,,0.722,,,,,,5.6849,,,
2606,K19333,,,0.727,,,,,,3.3714,,,
2607,K19405,,,0.6382918051823879,,,,,,9.427900000000001,,,
2608,K19591,,,0.6785299383356529,,,,,,10.054400000000001,,,
2609,K19640,,,0.7140000000000001,,,,,,6.7543,,,
2610,K19668,,,0.685,,,,,,2.1756,,,
2611,K19670,,,0.5647543049712728,,,,,,12.3888,,,
2612,K19686,,,0.6410753007159791,,,,,,21.467,,,
2613,K19687,,,0.619,,,0.6621406311936666,,,2.1002,,,7.2015
2614,K19689,,0.7020000000000001,0.6904549844163882,,,,,2.7271,141.69619999999998,,,
2615,K19702,,,0.7490000000000001,,,,,,5.8166,,,
2616,K19710,,,0.6835440843300197,,,,,,66.22470000000001,,,
2617,K19712,,0.5329999999999999,,,,0.336,,12.865,,,,2.0653
2618,K19713,,,0.623,,,,,,4.754,,,
2619,K19745,,,0.5957312269232198,,,,,,7.672599999999999,,,
2620,K19778,,,0.586,,,,,,2.4144,,,
2621,K19784,,0.44899999999999995,0.6889533688316525,,,,,11.295,54.9201,,,
2622,K19804,,,0.649,,,0.636,,,4.4545,,,7.9097
2623,K20074,,,0.7276066053041804,,,0.7340000000000001,,,153.45589999999999,,,9.7476
2624,K20215,,0.541,,,,,,12.9391,,,,
2625,K20265,,,0.674,,,,,,2.9487,,,
2626,K20327,,,0.7094176945310072,,,,,,15.7334,,,
2627,K20331,,,,,,0.58,,,,,,10.5618
2628,K20444,,,0.6982659068711442,,,,,,28.9587,,,
2629,K20467,,,0.6829999999999999,,,,,,2.5596,,,
2630,K20469,,,0.689818504084168,,,,,,37.2552,,,
2631,K20484,,,0.769,,,,,,2.1445,,,
2632,K20486,,,0.673749126869015,,,,,,10.9372,,,
2633,K20523,,,,,,0.6399999999999999,,,,,,4.3294
2634,K20529,,,0.674,,,,,,2.0556,,,
2635,K20531,,,0.6890000000000001,,,,,,3.0,,,
2636,K20534,,,0.6659999999999999,,,,,,7.283,,,
2637,K20542,,,0.752,,,,,,3.8497,,,
2638,K20807,,,0.7444686242809294,,,,,,23.8461,,,
2639,K20885,,0.389,,,,,,13.4006,,,,
2640,K20896,,,0.667,,,,,,4.4683,,,
2641,K20940,,,0.701,,,,,,10.9071,,,
2642,K20950,,,,,,0.556,,,,,,5.5491
2643,K20971,,,0.545,,,,,,5.9351,,,
2644,K20976,,,0.7026669676448613,,,0.757,,,20.275599999999997,,,4.1204
2645,K20989,,0.49900000000000005,,,,,,12.717,,,,
2646,K21000,,,0.6869955448248988,,,0.7489521001813101,,,35.6419,,,14.5334
2647,K21001,,,0.7120000000000001,,,,,,6.9831,,,
2648,K21003,,,,,,0.6809999999999999,,,,,,5.3082
2649,K21014,,,0.6594641937527078,,,0.645,,,12.528500000000001,,,3.0243
2650,K21023,,,0.7095662098548381,,,,,,65.4809,,,
2651,K21029,,0.565,0.621545396893933,,,,,12.8779,14.3719,,,
2652,K21062,,,0.7070000000000001,,,,,,12.1341,,,
2653,K21064,,,0.7356703424731917,,,,,,17.1054,,,
2654,K21071,,,0.685,,,,,,8.4915,,,
2655,K21136,,,0.65,,,,,,3.9502,,,
2656,K21137,,,0.65,,,,,,3.9502,,,
2657,K21140,,,0.7007440699503661,,,,,,80.28280000000001,,,
2658,K21142,,,0.709657343245474,,,,,,20.5023,,,
2659,K21159,,,0.6649602238956047,,,,,,71.2113,,,
2660,K21162,,,0.6795515078681101,,,,,,22.8531,,,
2661,K21163,,,0.585,,,,,,6.1179,,,
2662,K21185,,,0.727,,,,,,9.594,,,
2663,K21195,,,,0.726,,,,,,8.4825,,
2664,K21196,,,0.7490000000000001,,,,,,10.1402,,,
2665,K21210,,,0.6787955488364512,,,,,,9.9459,,,
2666,K21219,,0.48,0.612,,,,,11.7575,6.6513,,,
2667,K21349,,0.467,0.7056474925965325,,,,,11.2154,40.13249999999999,,,
2668,K21394,,,0.6550724152393749,,,,,,23.1644,,,
2669,K21395,,,0.6370859651276791,,,,,,149.93359999999998,,,
2670,K21401,,,0.6752616546541071,,,,,,16.616799999999998,,,
2671,K21416,,,0.6785638828356676,,,,,,27.280900000000003,,,
2672,K21417,,,0.6982364182660437,,,,,,18.9657,,,
2673,K21420,,,0.6747884575144966,,,,,,8.802299999999999,,,
2674,K21430,,0.46986846260819937,0.6148569890800117,,,,,56.354,55.503699999999995,,,
2675,K21470,,,0.6241501360677105,,,,,,59.52470000000001,,,
2676,K21471,,,0.7117231417908089,,,,,,60.78829999999999,,,
2677,K21472,,,0.7145985955370361,,,0.7490000000000001,,,106.87200000000001,,,8.1212
2678,K21481,,,0.6782951457253038,,,,,,13.3309,,,
2679,K21495,,,0.6838858282099172,,,0.684518249535268,,,55.9996,,,13.4922
2680,K21498,,,0.6204870768092801,,,,,,47.0072,,,
2681,K21567,,,0.5589999999999999,,,,,,7.0691,,,
2682,K21572,,,0.657,,,,,,3.4582,,,
2683,K21600,,,0.685973108148304,,,,,,95.1345,,,
2684,K21679,,,0.6789371316646593,,,,,,7.3652,,,
2685,K21688,,,,,,0.6970000000000001,,,,,,4.7396
2686,K21700,,,0.6083208686814882,,,0.6609999999999999,,,38.6844,,,5.486
2687,K21703,,,0.711,,,,,,10.4299,,,
2688,K21721,,,0.716,,,,,,10.28,,,
2689,K21741,,,0.575000975466116,,,,,,23.5465,,,
2690,K21744,,,0.6968449487762322,,,,,,14.9897,,,
2691,K21885,,0.422,0.703631603084268,,,,,2.3697,57.4876,,,
2692,K21902,,,0.5820000000000001,,,,,,2.1578,,,
2693,K21903,,,0.621,,,,,,2.1221,,,
2694,K21908,,0.4314901900929816,0.6684846059292897,,,0.632002768174933,,30.0045,119.7217,,,77.2741
2695,K21919,,,0.6976246681421499,,,,,,8.313500000000001,,,
2696,K21929,,0.5507916469955163,0.705143211303783,,,,,40.4583,540.1513000000001,,,
2697,K21961,,,0.657,,,0.747,,,2.7908,,,12.7653
2698,K21962,,,0.747,,,,,,8.7028,,,
2699,K22010,,,0.6440468512299949,,,0.63,,,58.65859999999999,,,6.2194
2700,K22025,,,0.665,,,,,,3.749,,,
2701,K22044,,,0.6669118107639469,,,,,,65.5681,,,
2702,K22074,,,0.6719538355339751,,,,,,29.997799999999998,,,
2703,K22081,,,0.6925544421919586,,,,,,85.04230000000001,,,
2704,K22082,,,0.7096034184322937,,,,,,139.67430000000002,,,
2705,K22083,,,0.696,,,,,,63.155,,,
2706,K22085,,,0.685,,,,,,1.6696,,,
2707,K22107,,,0.7286958806940748,,,,,,25.1473,,,
2708,K22108,,,0.674825781067863,,,,,,62.0331,,,
2709,K22116,,,0.6859999999999999,,,,,,5.2087,,,
2710,K22130,,,0.612,,,,,,6.0092,,,
2711,K22169,,0.562,,,,,,13.1543,,,,
2712,K22205,,,0.6891450120448596,,,,,,67.6847,,,
2713,K22210,,,0.647,,,,,,10.6867,,,
2714,K22213,,,0.5539999999999999,,,,,,3.6608,,,
2715,K22223,,0.5108572030150329,,,,,,15.5703,,,,
2716,K22225,,0.5113004195508276,0.6996714019132476,,,,,19.6378,53.7646,,,
2717,K22250,,,0.7557994709003899,,,,,,20.1294,,,
2718,K22278,,,0.7099050182674664,,,,,,61.70869999999999,,,
2719,K22296,,,0.698,,,,,,2.3671,,,
2720,K22297,,,0.698473136247337,,,,,,30.018500000000003,,,
2721,K22299,,,0.6945929799751329,,,,,,51.3883,,,
2722,K22302,,,0.493,,,,,,1.6615,,,
2723,K22305,,,0.5710000000000001,,,,,,5.1939,,,
2724,K22310,,,0.6398854718211932,,,,,,4.9498999999999995,,,
2725,K22317,,,0.636,,,,,,3.123,,,
2726,K22336,,,0.6772488584526072,,,,,,45.572199999999995,,,
2727,K22348,,0.49299999999999994,,,,,,12.3857,,,,
2728,K22369,,,0.6969829236590809,,,,,,35.03,,,
2729,K22390,0.477,,0.723,,,,16.3763,,5.586,,,
2730,K22419,,,0.6900000000000001,,,,,,5.9456,,,
2731,K22438,,,0.68,,,,,,7.9441,,,
2732,K22447,,0.5198227740136487,,,,,,37.3379,,,,
2733,K22452,,,0.72062471431182,,,0.7340000000000001,,,120.6549,,,11.29
2734,K22468,,,0.6525118819851562,,,,,,130.1744,,,
2735,K22476,,,0.6859053627677654,,,0.782,,,5.6368,,,5.1481
2736,K22479,,,0.6912573459825792,0.6729999999999999,,,,,16.5254,7.2351,,
2737,K22491,,,0.733690307255641,,,,,,123.8161,,,
2738,K22522,,,0.7259267718126728,,,,,,82.1988,,,
2739,K22552,,,0.6787076171932451,,,,,,16.1719,,,
2740,K22585,,0.579,,,,,,13.471,,,,
2741,K22622,,,0.6744304651663008,,,0.674,,,26.3565,,,3.768
2742,K22684,,,0.5985359803113637,,,,,,14.798,,,
2743,K22699,,0.556,,,,,,12.1937,,,,
2744,K22704,,,0.595,,,,,,8.1802,,,
2745,K22719,,,0.534,,,,,,2.7752,,,
2746,K22736,,0.371,0.7083268677570359,,,0.6895599982481371,,4.7896,174.10549999999998,,,12.123899999999999
2747,K22737,,,0.7073047676042084,,,0.674,,,29.729999999999997,,,6.0544
2748,K22757,,,0.727,,,,,,3.9757,,,
2749,K22843,,,0.685893823689688,,,,,,31.9019,,,
2750,K22844,,,0.7209932388774528,,,,,,28.2844,,,
2751,K22881,,0.507,,,,,,13.5424,,,,
2752,K22886,,,0.7048789354280182,,,,,,27.300400000000003,,,
2753,K22894,,,0.7383110797833679,,,,,,424.3979,,,
2754,K22900,,,0.725118603842565,,,,,,42.8058,,,
2755,K22901,,0.556,,,,,,11.5088,,,,
2756,K22908,,,0.754,,,,,,6.2575,,,
2757,K22934,,,0.755,,,,,,11.0832,,,
2758,K22969,,,0.6893041086564943,,,,,,22.599400000000003,,,
2759,K23010,,,0.631,,,,,,9.4688,,,
2760,K23107,,,0.7001642707239515,,,,,,31.8586,,,
2761,K23163,,,0.609,,,,,,6.6947,,,
2762,K23176,,,0.745,,,,,,11.6779,,,
2763,K23205,,,0.7517723153405617,,,,,,19.6117,,,
2764,K23246,,,0.669,,,,,,6.6647,,,
2765,K23247,,,0.603,,,,,,5.3948,,,
2766,K23262,,0.449,0.6310137509851999,,,,,13.5402,242.49829999999997,,,
2767,K23264,,0.531,0.6724283057824447,,,0.7140000000000001,,12.7357,154.9266,,,4.2656
2768,K23265,,0.5368288567947028,0.7080720297430994,,,,,26.021299999999997,112.5647,,,
2769,K23269,,0.574,,,,,,12.0586,,,,
2770,K23356,,0.4873807212359086,0.7264478649370935,,,0.7495766376544872,,41.3729,25.9997,,,15.1338
2771,K23393,,,0.7266383695808297,,,,,,69.7993,,,
2772,K23398,,0.338,,,,,,2.9017,,,,
2773,K23498,,,0.598,,,,,,4.1838,,,
2774,K23518,,,0.7188174918459245,,,,,,33.333,,,
2775,K23535,,,0.677194375118925,,,,,,38.863299999999995,,,
2776,K23536,,,0.6911344484020161,,,,,,146.98170000000002,,,
2777,K23541,,,0.7251200051770653,,,0.7140000000000001,,,39.3982,,,6.5668
2778,K23555,,,0.723938985019375,,,,,,41.4101,,,
2779,K23684,,,0.6853928219875155,,,,,,63.5143,,,
2780,K23734,,,0.634,,,,,,6.0197,,,
2781,K23775,,,0.661820586836189,,,,,,14.122499999999999,,,
2782,K23777,,,0.662,,,,,,2.9425,,,
2783,K23778,,,0.757,,,,,,5.2325,,,
2784,K23779,,,0.7215583369017804,,,,,,69.03730000000002,,,
2785,K23842,,,0.74,,,,,,16.0545,,,
2786,K23886,,,0.6615760820166686,,,,,,51.874,,,
2787,K23980,,,0.728,,,,,,17.6236,,,
2788,K23988,,,0.6943143180190019,,,,,,24.5713,,,
2789,K23992,,,0.7390000000000001,,,,,,4.1832,,,
2790,K23997,,,0.7439417695084811,,,,,,37.8409,,,
2791,K24104,,0.5231455604265791,,,,,,16.1612,,,,
2792,K24129,,0.546,,,,,,12.9907,,,,
2793,K24131,,,0.6928084365231123,,,0.7070000000000002,,,57.67710000000001,,,1.7905
2794,K24138,,,0.5529999999999999,,,,,,4.9348,,,
2795,K24158,,,0.6149887300540549,,,,,,25.5194,,,
2796,K24160,,,0.7033085857453796,,,,,,46.1845,,,
2797,K24163,,,0.703,,,,,,12.7971,,,
2798,K24288,,,0.718,,,,,,10.9671,,,
2799,K24409,,0.555,,,,,,12.2626,,,,
2800,K24410,,0.545,,,,,,12.2626,,,,
2801,K24450,,0.552,,,,,,12.9472,,,,
2802,K24451,,0.5529999999999999,,,,,,11.1264,,,,
